"Action","ItemId","LegacyName","ModernName","ModernTypeName","NameChanged","SocketCount","TypeL","TypeS","SkillCode"
"AddConverted","58336","","TBD [EV] ChipSet R14","ChipSet","True","1","52","0","1776114"
"AddConverted","58337","","TBD [CR] ChipSet R14","ChipSet","True","1","52","0","1777114"
"AddConverted","58341","","TBD [HP] ChipSet R15","ChipSet","True","1","52","0","1771115"
"AddConverted","58342","","TBD [DS] ChipSet R15","ChipSet","True","1","52","0","1772115"
"AddConverted","58343","","TBD [AT] ChipSet R15","ChipSet","True","1","52","0","1773115"
"AddConverted","58344","","TBD [DE] ChipSet R15","ChipSet","True","1","52","0","1774115"
"AddConverted","58345","","TBD [HT] ChipSet R15","ChipSet","True","1","52","0","1775115"
"AddConverted","58346","","TBD [EV] ChipSet R15","ChipSet","True","1","52","0","1776115"
"AddConverted","58347","","TBD [CR] ChipSet R15","ChipSet","True","1","52","0","1777115"
"AddConverted","58351","","TBD [HP] ChipSet R16","ChipSet","True","1","52","0","1771116"
"AddConverted","58352","","TBD [DS] ChipSet R16","ChipSet","True","1","52","0","1772116"
"AddConverted","58353","","TBD [AT] ChipSet R16","ChipSet","True","1","52","0","1773116"
"AddConverted","58354","","TBD [DE] ChipSet R16","ChipSet","True","1","52","0","1774116"
"AddConverted","58355","","TBD [HT] ChipSet R16","ChipSet","True","1","52","0","1775116"
"AddConverted","58356","","TBD [EV] ChipSet R16","ChipSet","True","1","52","0","1776116"
"AddConverted","58357","","TBD [CR] ChipSet R16","ChipSet","True","1","52","0","1777116"
"AddConverted","58361","","TBD [HP] ChipSet R17","ChipSet","True","1","52","0","1771117"
"AddConverted","58362","","TBD [DS] ChipSet R17","ChipSet","True","1","52","0","1772117"
"AddConverted","58363","","TBD [AT] ChipSet R17","ChipSet","True","1","52","0","1773117"
"AddConverted","58364","","TBD [DE] ChipSet R17","ChipSet","True","1","52","0","1774117"
"AddConverted","58365","","TBD [HT] ChipSet R17","ChipSet","True","1","52","0","1775117"
"AddConverted","58366","","TBD [EV] ChipSet R17","ChipSet","True","1","52","0","1776117"
"AddConverted","58367","","TBD [CR] ChipSet R17","ChipSet","True","1","52","0","1777117"
"AddConverted","58371","","TBD [HP] ChipSet R18","ChipSet","True","1","52","0","1771118"
"AddConverted","58372","","TBD [DS] ChipSet R18","ChipSet","True","1","52","0","1772118"
"AddConverted","58373","","TBD [AT] ChipSet R18","ChipSet","True","1","52","0","1773118"
"AddConverted","58374","","TBD [DE] ChipSet R18","ChipSet","True","1","52","0","1774118"
"AddConverted","58375","","TBD [HT] ChipSet R18","ChipSet","True","1","52","0","1775118"
"AddConverted","58376","","TBD [EV] ChipSet R18","ChipSet","True","1","52","0","1776118"
"AddConverted","58377","","TBD [CR] ChipSet R18","ChipSet","True","1","52","0","1777118"
"AddConverted","58381","","TBD [HP] ChipSet R19","ChipSet","True","1","52","0","1771119"
"AddConverted","58382","","TBD [DS] ChipSet R19","ChipSet","True","1","52","0","1772119"
"AddConverted","58383","","TBD [AT] ChipSet R19","ChipSet","True","1","52","0","1773119"
"AddConverted","58384","","TBD [DE] ChipSet R19","ChipSet","True","1","52","0","1774119"
"AddConverted","58385","","TBD [HT] ChipSet R19","ChipSet","True","1","52","0","1775119"
"AddConverted","58386","","TBD [EV] ChipSet R19","ChipSet","True","1","52","0","1776119"
"AddConverted","58387","","TBD [CR] ChipSet R19","ChipSet","True","1","52","0","1777119"
"AddConverted","58391","","TBD [HP] ChipSet R20","ChipSet","True","1","52","0","1771120"
"AddConverted","58392","","TBD [DS] ChipSet R20","ChipSet","True","1","52","0","1772120"
"AddConverted","58393","","TBD [AT] ChipSet R20","ChipSet","True","1","52","0","1773120"
"AddConverted","58394","","TBD [DE] ChipSet R20","ChipSet","True","1","52","0","1774120"
"AddConverted","58395","","TBD [HT] ChipSet R20","ChipSet","True","1","52","0","1775120"
"AddConverted","58396","","TBD [EV] ChipSet R20","ChipSet","True","1","52","0","1776120"
"AddConverted","58397","","TBD [CR] ChipSet R20","ChipSet","True","1","52","0","1777120"
"AddConverted","58401","","TBD [HP] ChipSet R21","ChipSet","True","1","52","0","1771121"
"AddConverted","58402","","TBD [DS] ChipSet R21","ChipSet","True","1","52","0","1772121"
"AddConverted","58403","","TBD [AT] ChipSet R21","ChipSet","True","1","52","0","1773121"
"AddConverted","58404","","TBD [DE] ChipSet R21","ChipSet","True","1","52","0","1774121"
"AddConverted","58405","","TBD [HT] ChipSet R21","ChipSet","True","1","52","0","1775121"
"AddConverted","58406","","TBD [EV] ChipSet R21","ChipSet","True","1","52","0","1776121"
"AddConverted","58407","","TBD [CR] ChipSet R21","ChipSet","True","1","52","0","1777121"
"AddConverted","58411","","TBD [HP] ChipSet R22","ChipSet","True","1","52","0","1771122"
"AddConverted","58412","","TBD [DS] ChipSet R22","ChipSet","True","1","52","0","1772122"
"AddConverted","58413","","TBD [AT] ChipSet R22","ChipSet","True","1","52","0","1773122"
"AddConverted","58414","","TBD [DE] ChipSet R22","ChipSet","True","1","52","0","1774122"
"AddConverted","58415","","TBD [HT] ChipSet R22","ChipSet","True","1","52","0","1775122"
"AddConverted","58416","","TBD [EV] ChipSet R22","ChipSet","True","1","52","0","1776122"
"AddConverted","58417","","TBD [CR] ChipSet R22","ChipSet","True","1","52","0","1777122"
"AddConverted","58421","","TBD [HP] ChipSet R23","ChipSet","True","1","52","0","1771123"
"AddConverted","58422","","TBD [DS] ChipSet R23","ChipSet","True","1","52","0","1772123"
"AddConverted","58423","","TBD [AT] ChipSet R23","ChipSet","True","1","52","0","1773123"
"AddConverted","58424","","TBD [DE] ChipSet R23","ChipSet","True","1","52","0","1774123"
"AddConverted","58425","","TBD [HT] ChipSet R23","ChipSet","True","1","52","0","1775123"
"AddConverted","58426","","TBD [EV] ChipSet R23","ChipSet","True","1","52","0","1776123"
"AddConverted","58427","","TBD [CR] ChipSet R23","ChipSet","True","1","52","0","1777123"
"AddConverted","58431","","TBD [HP] ChipSet R24","ChipSet","True","1","52","0","1771124"
"AddConverted","58432","","TBD [DS] ChipSet R24","ChipSet","True","1","52","0","1772124"
"AddConverted","58433","","TBD [AT] ChipSet R24","ChipSet","True","1","52","0","1773124"
"AddConverted","58434","","TBD [DE] ChipSet R24","ChipSet","True","1","52","0","1774124"
"AddConverted","58435","","TBD [HT] ChipSet R24","ChipSet","True","1","52","0","1775124"
"AddConverted","58436","","TBD [EV] ChipSet R24","ChipSet","True","1","52","0","1776124"
"AddConverted","58437","","TBD [CR] ChipSet R24","ChipSet","True","1","52","0","1777124"
"AddConverted","58441","","TBD [HP] ChipSet R25","ChipSet","True","1","52","0","1771125"
"AddConverted","58442","","TBD [DS] ChipSet R25","ChipSet","True","1","52","0","1772125"
"AddConverted","58443","","TBD [AT] ChipSet R25","ChipSet","True","1","52","0","1773125"
"AddConverted","58444","","TBD [DE] ChipSet R25","ChipSet","True","1","52","0","1774125"
"AddConverted","58445","","TBD [HT] ChipSet R25","ChipSet","True","1","52","0","1775125"
"AddConverted","58446","","TBD [EV] ChipSet R25","ChipSet","True","1","52","0","1776125"
"AddConverted","58447","","TBD [CR] ChipSet R25","ChipSet","True","1","52","0","1777125"
"AddConverted","58451","","TBD [HP] ChipSet R26","ChipSet","True","1","52","0","1771126"
"AddConverted","58452","","TBD [DS] ChipSet R26","ChipSet","True","1","52","0","1772126"
"AddConverted","58453","","TBD [AT] ChipSet R26","ChipSet","True","1","52","0","1773126"
"AddConverted","58454","","TBD [DE] ChipSet R26","ChipSet","True","1","52","0","1774126"
"AddConverted","58455","","TBD [HT] ChipSet R26","ChipSet","True","1","52","0","1775126"
"AddConverted","58456","","TBD [EV] ChipSet R26","ChipSet","True","1","52","0","1776126"
"AddConverted","58457","","TBD [CR] ChipSet R26","ChipSet","True","1","52","0","1777126"
"AddConverted","58461","","TBD [HP] ChipSet R27","ChipSet","True","1","52","0","1771127"
"AddConverted","58462","","TBD [DS] ChipSet R27","ChipSet","True","1","52","0","1772127"
"AddConverted","58463","","TBD [AT] ChipSet R27","ChipSet","True","1","52","0","1773127"
"AddConverted","58464","","TBD [DE] ChipSet R27","ChipSet","True","1","52","0","1774127"
"AddConverted","58465","","TBD [HT] ChipSet R27","ChipSet","True","1","52","0","1775127"
"AddConverted","58466","","TBD [EV] ChipSet R27","ChipSet","True","1","52","0","1776127"
"AddConverted","58467","","TBD [CR] ChipSet R27","ChipSet","True","1","52","0","1777127"
"AddConverted","58471","","TBD [HP] ChipSet R28","ChipSet","True","1","52","0","1771128"
"AddConverted","58472","","TBD [DS] ChipSet R28","ChipSet","True","1","52","0","1772128"
"AddConverted","58473","","TBD [AT] ChipSet R28","ChipSet","True","1","52","0","1773128"
"AddConverted","58474","","TBD [DE] ChipSet R28","ChipSet","True","1","52","0","1774128"
"AddConverted","58475","","TBD [HT] ChipSet R28","ChipSet","True","1","52","0","1775128"
"AddConverted","58476","","TBD [EV] ChipSet R28","ChipSet","True","1","52","0","1776128"
"AddConverted","58477","","TBD [CR] ChipSet R28","ChipSet","True","1","52","0","1777128"
"AddConverted","58481","","TBD [HP] ChipSet R29","ChipSet","True","1","52","0","1771129"
"AddConverted","58482","","TBD [DS] ChipSet R29","ChipSet","True","1","52","0","1772129"
"AddConverted","58483","","TBD [AT] ChipSet R29","ChipSet","True","1","52","0","1773129"
"AddConverted","58484","","TBD [DE] ChipSet R29","ChipSet","True","1","52","0","1774129"
"AddConverted","58485","","TBD [HT] ChipSet R29","ChipSet","True","1","52","0","1775129"
"AddConverted","58486","","TBD [EV] ChipSet R29","ChipSet","True","1","52","0","1776129"
"AddConverted","58487","","TBD [CR] ChipSet R29","ChipSet","True","1","52","0","1777129"
"AddConverted","58491","","TBD [HP] ChipSet R30","ChipSet","True","1","52","0","1771130"
"AddConverted","58492","","TBD [DS] ChipSet R30","ChipSet","True","1","52","0","1772130"
"AddConverted","58493","","TBD [AT] ChipSet R30","ChipSet","True","1","52","0","1773130"
"AddConverted","58494","","TBD [DE] ChipSet R30","ChipSet","True","1","52","0","1774130"
"AddConverted","58495","","TBD [HT] ChipSet R30","ChipSet","True","1","52","0","1775130"
"AddConverted","58496","","TBD [EV] ChipSet R30","ChipSet","True","1","52","0","1776130"
"AddConverted","58497","","TBD [CR] ChipSet R30","ChipSet","True","1","52","0","1777130"
"AddConverted","58509","","EXP Sapphire [Digimon] L1","Exp item","True","3","71","0","2100031"
"AddConverted","58510","","EXP Sapphire [Digimon] L2","Exp item","True","3","71","0","2100032"
"AddConverted","58511","","EXP Sapphire [Digimon] L3","Exp item","True","3","71","0","2100033"
"AddConverted","58512","","EXP Sapphire [Digimon] L4","Exp item","True","3","71","0","2100034"
"AddConverted","58513","","EXP Ruby [Tamer] L1","Exp item","True","3","78","0","2100030"
"AddConverted","58514","","EXP Ruby [Tamer] L2","Exp item","True","3","78","0","2100035"
"AddConverted","58515","","EXP Ruby [Tamer] L3","Exp item","True","3","78","0","2100036"
"AddConverted","58516","","EXP Ruby [Tamer] L4","Exp item","True","3","78","0","2100037"
"AddConverted","58517","","EXP Sapphire [Digimon] L4","Exp item","True","3","71","0","2100034"
"AddConverted","58518","","EXP Sapphire [Digimon] J1","Exp item","True","3","71","0","2100041"
"AddConverted","58519","","EXP Sapphire [Digimon] J2","Exp item","True","3","71","0","2100042"
"AddConverted","58520","","EXP Sapphire [Digimon] J3","Exp item","True","3","71","0","2100043"
"AddConverted","58521","","EXP Sapphire [Digimon] J4","Exp item","True","3","71","0","2100044"
"AddConverted","58522","","EXP Sapphire [Digimon] J5","Exp item","True","3","71","0","2100045"
"AddConverted","58523","","EXP Sapphire [Digimon] J6","Exp item","True","3","71","0","2100046"
"AddConverted","58524","","EXP Ruby [Tamer] J1","Exp item","True","3","78","0","2100047"
"AddConverted","58525","","EXP Ruby [Tamer] J2","Exp item","True","3","78","0","2100048"
"AddConverted","58526","","EXP Ruby [Tamer] J3","Exp item","True","3","78","0","2100049"
"AddConverted","58527","","EXP Ruby [Tamer] J4","Exp item","True","3","78","0","2100050"
"AddConverted","58528","","EXP Sapphire [Digimon] J5","Exp item","True","3","71","0","4000402"
"AddConverted","58529","","EXP Sapphire [Digimon] J7","Exp item","True","3","71","0","4000403"
"AddConverted","58530","","EXP Sapphire [Digimon] J8","Exp item","True","3","71","0","4000404"
"AddConverted","58531","","EXP Sapphire [Digimon] J9","Exp item","True","3","71","0","4000405"
"AddConverted","58532","","EXP Ruby [Tamer] J5","Exp item","True","3","78","0","4000406"
"AddConverted","58533","","EXP Sapphire [Digimon] E1","Exp item","True","3","71","0","2100011"
"AddConverted","59095","","Digimon Level Diamond
(Lv 90) [Event]","Level Coupon Item","True","3","79","0","2100095"
"AddConverted","59096","","Tamer Level Emerald (Lv+1) [Event]","Level Coupon Item","True","3","79","0","2100096"
"AddConverted","59097","","Digimon Level Emerald (Lv+1) [Event]","Level Coupon Item","True","3","79","0","2100097"
"AddConverted","59098","","Tamer Level Diamond
(Lv 150) [Event]","Level Coupon Item","True","3","79","0","2100098"
"AddConverted","59099","","Digimon Level Diamond
(Lv 150) [Event]","Level Coupon Item","True","3","79","0","2100099"
"PreserveLegacy","59101","Hit RAPe ChipSet +75","Hit Rate ChipSet +75","ChipSet","True","1","52","0","1819001"
"PreserveLegacy","59102","Hit RAPe ChipSet +100","Hit Rate ChipSet +100","ChipSet","True","1","52","0","1819002"
"AddConverted","59103","","[HP] ChipSet Lv8 [Event]","ChipSet","True","1","52","0","1851008"
"AddConverted","59104","","[DS] ChipSet Lv8 [Event]","ChipSet","True","1","52","0","1852008"
"AddConverted","59105","","[AT] ChipSet Lv8 [Event]","ChipSet","True","1","52","0","1853008"
"AddConverted","59106","","[DE] ChipSet Lv8 [Event]","ChipSet","True","1","52","0","1854008"
"AddConverted","59107","","[HP] ChipSet Lv9 [Event]","ChipSet","True","1","52","0","1851009"
"AddConverted","59108","","[DS] ChipSet Lv9 [Event]","ChipSet","True","1","52","0","1852009"
"AddConverted","59109","","[AT] ChipSet Lv9 [Event]","ChipSet","True","1","52","0","1853009"
"AddConverted","59110","","[DE] ChipSet Lv9 [Event]","ChipSet","True","1","52","0","1854009"
"AddConverted","59111","","ChipSet Box [AT] R10 [Event]","Scan item","True","0","92","0","0"
"AddConverted","59112","","DR [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1713110"
"AddConverted","59113","","NSp [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1723110"
"AddConverted","59114","","ME [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1733110"
"AddConverted","59115","","WG [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1743110"
"AddConverted","59116","","JT [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1783110"
"AddConverted","59117","","Nso [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1793110"
"AddConverted","59118","","DA [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1803110"
"AddConverted","59119","","VB [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1813110"
"AddConverted","59120","","UK [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1753110"
"AddConverted","59121","","DS [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1763110"
"AddConverted","59122","","All [AT] ChipSet R10 [Event]","ChipSet","True","1","52","0","1853110"
"AddConverted","59123","","EXP Sapphire [Digimon] [Event]","Exp item","True","3","71","0","2100054"
"AddConverted","59124","","Special Tamer Level Emerald (Lv+1)","Level Coupon Item","True","3","79","0","2100096"
"AddConverted","59125","","Special Tamer Level Emerald (Lv+1) [Event]","Level Coupon Item","True","3","79","0","2100096"
"AddConverted","59126","","Digimon Level Diamond
(Lv 160) [Event]","Level Coupon Item","True","3","79","0","2100837"
"PreserveLegacy","70099","Soulmon Hat [30 Days] Box","Soulmon Hat
[30 Days] Box [STEAM]","Container item","True","0","170","0","0"
"AddConverted","70200","","Level-up Gift Box [Jumping Tamer]","Container item","True","0","170","0","0"
"AddConverted","70201","","Level-up Gift Box Lv.65 [Tamer]","Container item","True","0","170","0","0"
"AddConverted","70202","","Level-up Gift Box Lv.70 [Tamer]","Container item","True","0","170","0","0"
"AddConverted","70203","","Level-up Gift Box Lv.75 [Tamer]","Container item","True","0","170","0","0"
